Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Manually modified for quantification,Manually modified for annotation,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KB,KB.1,KB.2,KF,KF.1,KF.2,KN,KN.1,KN.2,YB,YB.1,YB.2,YF,YF.1,YF.2,YN,YN.1,YN.2,YPF,YPF.1,YPF.2,Blood,NIAO
9320,18.044,346.23584,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,26.13,YPF1,346.23621:7552592 347.23956:3180916 348.24292:281289,55.05503:5094 57.07056:8955 67.05473:9630 69.07058:10828 79.0545:22139 81.06999:13868 91.05493:13415 93.07052:60770 94.06513:13709 95.08566:32297 105.06996:24127 107.08609:24883 108.08092:25181 109.06567:4775 109.10133:12425 110.09696:5169 119.08562:21132 120.08002:4232 121.10126:29843 122.09672:10185 124.07547:15196 131.08568:11223 133.10136:31620 134.09564:10837 138.09114:12970 143.08578:4261 145.10173:9065 147.11656:15396 150.12688:14558 157.1015:5424 159.11673:18811 164.14207:6316 171.11768:5003 173.13297:6210 180.13747:8054 187.14786:9432 189.16469:10122 215.14267:9496 216.17584:48833 230.19058:89147 231.19437:7367 232.16724:19784 244.16769:488924 245.17296:70886 258.18622:53751 272.23712:147845 273.23975:22781 300.23288:744492 301.23688:109150 328.22769:9373 346.23819:337744 346.34903:33700,0,0,0,0,0,0,12670,9664,0,829394,1116824,1556586,99950,192416,72750,0,0,0,7552592,15518986,16210765,1167601,0
9337,10.532,347.11139,Unknown,[M+H]+,ion correlated with 2393; ion correlated with 11057; ion correlated with 6489; ion correlated with 10843; ion correlated with 6675; ion correlated with 6985,0.048,True,999,False,False,False,False,False,12.09,YPF3,347.11139:12564362 348.11474:3153071 349.1181:0,59.04965:15217 60.04491:6836 69.03394:4513 81.03358:3467 90.92175:4060 92.99727:4279 95.08575:4962 97.02838:5028 103.49442:3587 109.02885:10658 119.08516:3754 123.0073:9223 145.06613:4068 151.03896:7576 159.09111:6867 175.0396:3422 179.03346:12698 188.06956:4095 199.07462:3501 201.05545:19625 203.03511:5954 205.05014:12680 207.02744:4732 215.03218:4662 218.05711:4259 219.06526:5649 229.04904:39019 232.0368:7616 233.04567:4448 245.04559:7976 246.05272:4687 247.05804:16368 251.06946:4631 257.04443:16743 258.05185:3756 260.03271:7826 261.03766:64084 262.04453:8326 273.03955:40224 274.04752:24012 275.05255:211894 276.05945:21117 287.05591:3586 289.06815:12008 296.0676:4668 297.07449:16108 299.0563:189609 300.05942:11986 314.07764:3880 329.10101:35418 332.50815:4146 347.11154:575220,0,0,0,30990,30990,30990,16223,0,0,9909,14175,18238,1066898,1181958,885561,1035768,1008690,1060492,77541,69675,12564362,14107,1034983
9351,6.165,347.19156,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,14.39,YPF1,347.19156:8184627 348.19491:1181709 349.19827:182843,56.05015:41573 58.04035:4655 60.05598:11326 64.36111:3836 67.02976:11536 70.06603:8953 71.08603:19198 72.04491:32120 72.08134:3619 74.02455:12204 74.06095:45393 76.05124:72666 81.07001:3402 84.04515:4983 84.05627:74084 85.0396:4911 86.07151:6758 86.09734:83566 87.09995:7203 88.03957:77273 99.04422:5151 99.08068:9459 100.44616:3772 102.05482:13272 107.08604:3775 108.85966:3641 112.05079:9109 113.03478:96553 114.10329:3893 118.04961:23795 120.06517:21855 120.08129:5342 130.06129:396727 131.06436:12286 135.07738:4557 160.07167:16035 177.09758:15877 190.2003:4060 199.18082:12229 215.13972:3704 227.17368:5742 228.1346:75363 229.13794:4688 246.14447:7368 329.18289:10278 339.15167:3441 342.73978:3669 347.19409:39032,0,0,0,67538,67538,67538,4971,29943,20980,13747,0,0,1815674,1951158,1778639,1374474,1278911,1318686,8184627,3153977,3861146,4582,1324024
9385,8.579,348.14383,Unknown,[M+H]+,,0.429,True,999,False,False,False,False,False,262.74,KN1,348.14395:3382033 349.1473:983943 350.15066:221486,55.05488:4762 59.04987:13508 60.08133:9026 67.05483:12733 69.07067:30936 79.05504:15206 81.07072:17759 82.02943:14989 83.0499:3656 84.08149:4035 85.0291:38663 85.06542:8343 91.0546:15728 93.06999:26864 95.05006:6808 95.0861:10869 97.06501:15811 101.04205:8836 102.65818:3631 105.07031:17378 107.08636:10866 109.0649:4068 109.10163:4553 111.08102:4396 119.0856:4126 121.0658:6287 121.10117:4986 123.08025:5517 129.94316:3814 131.08568:9253 133.10126:8943 135.116:3774 139.07498:5285 141.72372:3505 144.10217:4452 145.10147:8877 147.08075:4523 147.11797:6141 149.09569:4333 153.05394:6677 154.07719:3864 157.10101:4898 159.11644:3805 161.06035:8221 163.07564:4018 165.05464:4406 174.05396:10978 175.03806:5170 176.0704:9242 177.0538:14056 179.06821:3880 183.117:3552 187.03989:6657 188.07027:4786 189.05469:27808 191.0351:3592 191.07016:8080 192.06589:6634 202.04903:13286 203.03586:7805 204.06593:7459 205.04811:11356 205.07317:4335 206.08228:10042 210.06699:3651 211.07541:6743 213.05515:8218 215.03596:7784 215.11978:4794 216.06543:4588 217.05084:20393 219.05069:6820 223.09666:4516 228.6987:3558 230.0825:4179 232.06114:13057 233.0659:28403 234.07587:28853 239.18066:4392 241.04723:7363 243.11185:14496 246.07561:4376 256.62381:4251 258.07642:11553 261.06268:4179 261.11072:7684 262.06912:24986 271.10385:4087 274.0697:25263 275.07971:13836 276.08612:72220 277.08966:5161 288.12079:7223 289.10654:3657 300.08493:96736 301.08847:10111 303.13519:6774 305.12698:4129 306.13028:12510 313.12036:8824 313.21497:5622 329.21069:4894 330.13516:23055 331.12802:5072 347.22339:11076 348.14554:600790,9182,0,10004,99470,99470,99470,3382033,4112102,4143289,1202325,1218887,1093933,21686726,30536390,22202692,142153040,143979520,143108400,1119521,39613,2874353,1171715,143080320
9394,14.814,348.18039,Unknown,[M+H]+,,0.19,True,999,False,False,False,False,False,17.76,YF1,348.18039:5588495 349.18374:1486121 350.1871:280863,50.85964:3016 55.05478:8731 67.05472:11838 69.07053:4072 70.06539:5393 72.08127:18410 79.05498:17729 81.07031:17877 83.04975:3861 85.06527:3366 91.05444:13815 93.07075:25713 94.06543:5141 95.04989:3737 95.08594:29470 99.008:6281 103.94942:3770 105.07001:15784 107.04834:5315 107.08612:17869 108.08089:11106 109.0647:5376 109.10144:14849 110.06091:3769 117.07047:6681 119.08562:18390 121.10101:16409 123.08002:5341 124.03866:3631 131.08543:13308 133.10101:15390 135.08002:3398 135.11575:3324 138.09076:5949 143.08531:6896 145.10149:15991 147.08047:6802 147.11601:10156 152.07257:3639 157.10074:7090 159.08:5610 159.11612:17051 161.09689:4035 161.13181:3259 169.10094:3442 171.11658:5382 173.09509:4871 185.13297:8243 187.14876:8507 195.11807:3464 197.1315:8682 214.15909:7094 215.14351:17158 216.17351:5190 228.17441:8745 230.19113:54751 231.19485:4347 232.16808:50589 242.15436:8348 244.16783:26885 256.16791:23562 258.18585:95300 259.18829:12040 260.16418:24815 284.16354:187861 285.16534:27946 288.15793:102142 289.16199:13875 299.14038:7631 300.13892:4348 302.17575:142070 303.17929:17843 330.16928:97483 330.27765:4441 331.17313:11781 347.30869:4892 348.18185:148235 348.30521:4540,0,0,0,29701,29701,29701,0,0,7355,28894,0,13188,5588495,7212744,5823794,1308746,1258363,1277999,259553,274033,6412758,14027,1281703
9404,11.6,349.12714,Unknown,[M+H]+,similar chromatogram in higher mz_11259,0.19,True,999,False,False,False,False,False,28.52,YN1,349.12714:10827962 350.13049:2770791 351.13385:237692,55.05484:6520 59.0499:19956 67.05478:8210 76.02214:4640 79.05497:9706 81.07049:11580 91.05452:7748 93.06987:9636 95.08602:8636 105.07011:11875 107.08521:12630 109.10154:4471 117.06937:4916 119.0855:8353 121.06443:5597 122.02641:7087 131.08556:5018 133.10114:6931 137.05948:4473 143.08545:3616 145.10135:8407 147.11784:5514 153.0538:9699 155.08498:4076 159.04399:4778 161.06001:24774 162.02208:6917 163.03798:4233 164.03757:4918 167.10654:6926 169.1011:3763 177.05365:14116 179.03398:4755 183.06516:3813 189.0549:35167 190.05713:4386 192.04048:3992 193.049:6366 203.03569:5830 204.04088:4880 205.04794:13828 207.06476:10988 211.07523:10808 217.04745:9304 218.05791:51857 219.06281:5378 221.04402:10760 233.04297:4327 234.05162:7444 235.0601:63830 236.06461:5029 242.05812:9471 243.09726:4115 247.05942:8412 248.06416:3877 249.07506:5318 257.08032:7867 259.05762:20228 260.06528:6478 262.04529:8107 263.05362:39572 264.05612:5795 275.05362:46356 276.05902:25903 277.07187:119365 278.07184:11722 289.06903:5393 290.11588:5079 291.08838:6622 299.09161:6422 301.06851:153686 302.07117:19503 307.1127:5126 314.17365:6948 316.09424:7433 331.1152:25527 331.19058:3944 348.14508:20597 349.12683:615207,0,0,0,20314,20314,20314,95967,70507,66192,0,0,0,450844,661663,534401,10827962,8767451,10868412,25360,79829,10695186,0,10154608
9405,12.532,349.12717,Unknown,[M+H]+,ion correlated with 7130; ion correlated with 6342,0.048,True,999,False,False,False,False,False,12.82,YN1,349.12717:3201707 350.13052:842042 351.13388:142284,55.01883:3463 79.05498:4038 81.07049:6739 89.98058:3340 91.05453:4324 93.06988:5535 95.08602:3763 105.07012:6553 107.0495:3379 107.08627:4658 109.10155:4100 119.08551:3909 122.02641:3793 130.0499:3326 131.08557:3827 133.10115:5667 145.18095:3926 153.05382:4092 159.11632:3874 162.02209:4538 171.11674:4398 183.11685:4211 189.05478:5011 206.55708:3792 217.05052:158830 218.05165:14480 225.09116:26885 229.04987:13362 229.08603:4781 231.06512:9366 243.06493:4983 253.08575:76736 254.08894:10156 256.07089:5963 259.05829:29279 271.09537:191512 272.09811:16452 277.07117:22800 289.06903:8373 289.10632:13767 300.08499:5039 313.1044:24275 331.11633:15130 348.14578:18863 349.12686:304449,0,0,0,28018,28018,28018,10512,0,0,67815,80487,77390,545355,736530,648362,3201707,3115157,3099863,5125,15677,1076980,75231,3138909
9406,9.879,349.12796,Unknown,[M+H]+,,0.333,True,999,False,False,False,False,False,19.87,YF1,349.12778:14325099 350.13113:3911456 351.13449:463484,55.01838:6498 55.05478:9620 59.04985:36291 67.05463:17884 69.03406:5619 69.07052:7441 71.04951:4679 79.05485:19085 81.0704:38224 83.04974:4655 83.08564:6115 85.06525:4595 91.05466:21585 93.07058:28423 95.04988:6702 95.08608:30601 97.06573:7450 105.07011:31097 107.08611:26589 109.10143:10501 117.07045:11549 119.08538:16751 120.0812:15467 121.10123:18078 125.02311:6141 129.06938:8950 131.08542:13950 133.101:16866 135.08:4827 135.11723:5169 140.31009:3950 143.0853:9393 145.1012:11770 147.116:21432 149.0954:4980 151.03923:6651 155.08481:4369 157.10072:8720 159.11613:16419 161.13373:6110 169.10092:4377 171.11656:11067 175.07506:4226 177.12721:4503 179.03378:16693 180.10175:8670 183.11665:7549 185.13295:9116 187.14874:4249 189.05458:6606 194.28073:4889 201.05547:8204 202.06226:4783 203.07076:22421 209.04532:6273 209.1342:6337 211.14772:5957 213.05475:7357 217.05026:9500 218.05748:63742 219.06566:7435 219.79622:3978 225.09091:4818 225.1646:5242 229.04961:5147 231.06453:140349 232.0674:13422 234.05138:15666 242.05788:8232 247.05916:10268 248.06761:10377 249.0748:10470 250.04688:8818 255.06323:6572 257.08398:4723 259.05826:16846 260.069:7518 262.04871:19669 263.05338:104841 264.05991:16490 265.0679:5168 275.05334:105114 276.06448:38583 277.07132:262973 278.07483:22705 290.11557:7372 291.08807:16047 298.08334:7741 299.09158:23387 301.07288:279066 302.07602:33481 303.1246:8500 313.21234:17459 315.08893:5579 316.0939:5699 331.11649:46211 331.23026:8004 332.1239:5450 349.12036:830793 349.23883:101330,0,0,0,42444,42444,42444,10411,0,18995,15511,12106,11755,14325099,18447514,15087331,6448236,6337758,6792129,798340,90934,3419135,13124,6526041
9408,1.315,349.1337,Unknown,[M+NH4]+,ion correlated with 5751; ion correlated with 2179; ion correlated with 4439; ion correlated with 5041; ion correlated with 5282; ion correlated with 5541; ion correlated with 6222; ion correlated with 6445; ion correlated with 6486; ion correlated with 6872; ion correlated with 8871; ion correlated with 9198; ion correlated with 11776; ion correlated with 5193; ion correlated with 7467; ion correlated with 4664; ion correlated with 6335; ion correlated with 9234; adduct linked to 8957_[M+H]+,0.048,True,999,False,False,False,False,False,217.94,YPF2,349.1337:45608260 350.13705:9613203 351.14041:3643746,56.05036:59415 57.03415:18435 60.05637:617254 67.01824:15392 68.05035:36417 69.03407:33400 70.06594:1852664 71.04955:243437 71.06886:47228 72.04472:24684 72.08126:143765 74.02448:26539 76.05111:19887 81.03394:16826 82.06546:18403 84.04507:55512 84.08088:21839 85.02911:46093 86.06082:23533 88.07624:37206 95.061:225931 96.04507:31570 97.0289:65938 97.07628:43933 98.06049:86942 98.98432:42904 99.04412:23348 100.03963:19700 102.05473:20951 108.08175:13937 110.06072:19311 111.00741:16823 112.08671:252910 113.07108:40646 114.0558:20031 114.10318:35012 115.08727:90350 116.07127:554914 119.03482:15638 122.06086:72470 122.61002:13968 124.07537:25464 126.05428:19138 128.03419:30070 129.01807:34720 130.09758:231311 131.1297:22520 132.0761:21279 136.06212:733366 137.06648:100616 138.01897:97458 140.07114:32667 140.08214:26768 142.08618:58052 144.06456:18097 152.0571:52318 152.06955:25180 154.08656:15089 156.02933:23571 157.10884:33202 158.09171:199378 164.03423:23076 165.43791:17881 168.02882:15211 170.07997:16732 174.03943:37145 175.11992:1592274 176.12213:48654 180.06627:29899 186.07671:39592 187.10886:27387 188.09088:43465 190.05109:75888 208.05905:32100 226.07019:31819 235.06985:99219 236.05702:97359 245.1257:74800 254.06525:27717 259.13651:16681 260.0647:16715 265.11777:88834 276.11182:15435 289.11545:25399 313.1423:77350 314.09995:19381 331.15109:19329 348.07224:47343 349.13373:883912,0,0,0,31659,31659,31659,0,0,0,607766,40992,0,8428,0,53447,0,23678,37329,457157,45608260,14616551,216253,20336
9412,1.369,349.13464,Unknown,[M+H]+,ion correlated with 12577; ion correlated with 8021; ion correlated with 5283; ion correlated with 7944; ion correlated with 12757; ion correlated with 4268; ion correlated with 862; ion correlated with 3716; ion correlated with 4438; ion correlated with 5540; ion correlated with 6869,0.048,True,999,False,False,False,False,False,155.68,YPF3,349.13464:133617584 350.13799:19945690 351.14135:3510160,55.05466:55974 56.05001:65200 60.05639:2126752 67.01865:36218 68.99748:75811 70.0658:6487741 71.04994:749547 71.06924:127306 72.08107:547444 73.06487:49948 74.02423:131206 76.05083:102995 82.06575:39167 84.08115:73538 85.02863:63116 88.07582:161440 95.061:551719 96.0452:47902 97.02835:82538 97.07633:188706 98.06052:208561 100.03973:37634 102.05576:85472 111.00845:101203 112.08654:983654 113.07081:194292 114.05568:77635 114.10306:214938 115.08729:572121 116.07112:2248343 117.07381:38024 128.03368:165454 129.01772:220417 130.09717:994247 131.12927:66595 136.06175:850090 137.06514:115392 138.01804:186088 139.00307:145949 140.07053:75395 140.08153:109820 141.06624:62107 142.08553:49137 144.06551:59899 156.02835:65952 157.01266:41132 157.1077:180817 158.08708:254788 158.09273:1135140 164.03506:43366 168.07715:36918 168.52647:33703 174.04019:73113 175.11853:6952030 176.12375:207885 180.06395:154696 184.05988:46952 186.07497:92936 190.049:150776 192.04997:52218 201.09756:219083 208.05885:147376 210.0748:40300 213.89731:37254 217.12808:148743 226.0708:159672 232.14738:33930 235.06912:203248 236.05331:235262 244.08073:48870 245.12596:156277 250.08383:51288 254.06506:61275 259.14056:191663 260.06842:46630 268.09286:86631 272.07901:56074 286.10345:44594 287.13425:33789 289.11002:81998 290.08682:76591 296.09167:57660 303.12891:72309 331.12091:104992 348.07022:57835 349.13211:5130000,0,0,0,92846,92846,92846,0,0,0,679465,0,0,2820,0,90053,0,44335,77765,327721,3794296,133617584,226488,40700
9414,6.335,349.14847,Unknown,[M+H]+,ion correlated with 8822; ion correlated with 8342; ion correlated with 12356; ion correlated with 8140; ion correlated with 10123; ion correlated with 5598; ion correlated with 10121,0.048,True,999,False,False,False,False,False,40.57,YPF3,349.14847:34822276 350.15182:9122633 351.15518:1586280,53.00292:4409 53.03917:93635 55.01865:13563 55.05505:8613 56.05041:6146 57.03416:45210 61.02896:25874 67.05508:5720 69.03392:244900 70.06585:20501 71.0136:5869 71.04989:72466 72.08106:6965 73.02875:10401 74.06049:4869 79.05472:3892 81.03421:365196 82.03755:8309 83.01297:5985 84.04462:73339 84.08115:7886 85.02863:715953 85.06508:5535 86.03231:14793 86.09667:8331 88.03964:4968 91.05423:14127 97.02835:83080 99.0442:429721 100.04826:11587 103.03954:700804 104.04272:13555 105.06978:4592 107.08592:4827 108.04443:7015 109.02881:302018 110.0322:8292 110.07162:4127 113.67429:4327 115.03926:4936 120.08095:16818 126.0553:10844 127.03941:916751 128.04202:31458 132.06555:22621 135.06631:6150 136.06323:3752 138.05507:4567 144.08026:5958 145.04958:118448 163.05933:24889 169.05052:6095 171.09073:10781 187.06084:79967 187.69829:4158 213.1136:26412 224.09135:4058 229.10501:4609 247.11755:16052 253.06905:28012 254.07274:5778 259.11646:11733 271.08118:32190 285.133:4241 290.19461:4506 303.14392:10843 331.13232:4178 348.12564:10500 349.15176:69822,0,0,0,220758,220758,220758,18694,14336,14037,25021,28340,14622,851388,1103501,375531,1862584,1604922,1474977,27525,332910,34822276,22661,1647494
9496,8.292,353.10449,Unknown,[M+H]+,,0.286,True,999,False,False,False,False,False,247.88,KN1,353.10477:11517097 354.10812:2647087 355.11148:815403,55.05488:7888 57.03441:6421 59.05008:27492 60.08132:12538 67.01839:10549 67.05482:8894 70.06551:6705 79.05436:11665 81.0705:21198 84.04488:18125 84.08148:12352 85.02901:106760 86.03189:7420 86.06065:6142 91.05459:9508 93.06994:10346 95.08609:9708 105.07019:10897 107.04957:4448 118.0656:6316 119.08559:5572 121.10116:5152 123.08023:6247 126.02224:6992 131.08566:9527 133.10124:5029 135.08025:5338 145.09814:5796 146.09444:4580 149.09567:4501 160.07434:5660 161.06033:8711 169.09679:32948 175.04018:20959 176.04379:6041 179.03386:36414 188.04579:8561 189.05481:31207 190.06224:8642 191.06996:53341 193.04915:5887 200.04524:24245 203.0331:5007 204.04091:166966 205.0453:16891 206.05698:29314 207.1497:11952 216.04131:15054 217.04947:21707 218.05785:127356 219.0661:145129 220.0688:15153 229.08539:18135 231.06445:24462 232.07117:15969 238.15649:25653 242.05772:70518 243.06149:9257 244.09618:7025 247.09578:18539 257.08008:71133 258.08423:8680 272.10562:9867 286.20102:10460 287.20462:4683 290.11603:1418476 291.11688:161620 352.2106:45106 353.10876:17130 353.21478:16558,0,0,0,29362,29362,29362,11517097,13031536,11980616,531001,538932,523722,96003,104586,114857,68809792,69860816,68006344,0,0,0,531218,68892317
9547,7.238,355.10083,Unknown,[M+H]+,ion correlated with 8899; ion correlated with 5731; ion correlated with 11548,0.048,True,999,False,False,False,False,False,48.42,YPF3,355.10083:19713814 356.10418:4858691 357.10754:966038,60.04488:6256 67.0181:36202 68.99748:21058 69.03391:5122 70.06578:9306 79.05471:7334 81.03354:7899 84.08115:14403 85.02865:29719 86.09666:15271 91.01797:5634 93.07042:6639 95.04966:4929 97.02834:5136 103.05444:4856 109.02881:9289 109.10118:5289 111.06613:4227 119.04938:6486 120.08093:15365 125.05985:32968 127.03945:14906 130.06493:10333 130.08603:5583 131.06805:4875 137.05904:11062 147.04321:28909 150.05441:8546 151.03889:17584 152.07043:8107 153.01738:34209 163.03745:6084 165.05396:6859 169.04852:37524 175.03954:6666 193.04842:5154350 194.05191:405944 235.15154:4498 281.13013:5559 287.27267:4207 339.83762:4753 355.10321:20325 355.19202:17585,0,0,0,0,0,0,12882,0,12726,14652,0,0,37481,61581,54390,985364,1098704,1126483,265345,1386798,19713814,4884,1070184
9548,6.437,355.10101,Unknown,[M+H]+,,0.238,True,999,False,False,False,False,False,72.17,YN1,355.10132:10432127 356.10467:3033271 357.10803:439248,55.01842:7407 55.05482:8451 57.03394:9957 58.06565:10720 61.02906:7520 67.05476:14501 69.07057:7458 70.06544:6213 73.02897:6272 79.05495:8338 81.07059:29946 83.08643:5091 84.0814:8030 85.02907:26378 85.06533:6667 91.0545:16024 93.06985:14420 95.08603:19395 97.02864:7220 99.04451:6011 100.07609:11880 101.06025:6905 103.03889:13781 105.07027:32094 107.08636:18456 109.02914:7560 109.10152:5833 117.07055:7262 119.08559:20036 121.10104:11226 131.08553:16282 133.1011:11822 135.11734:6624 143.0854:13782 145.10132:17010 147.11781:12653 149.02304:5274 151.03935:14285 157.10085:12236 159.11665:22790 161.05994:20051 161.13191:8824 165.01826:9262 167.03276:10396 171.1167:8119 173.13193:7591 175.07521:6616 177.0536:13237 183.02754:5818 185.1331:9588 187.03726:5233 187.1489:6994 189.05484:157527 190.0571:11759 192.04297:13649 193.04916:48719 195.02779:9247 199.14708:13368 203.07143:61665 205.0507:774566 206.05418:100583 207.06471:5962 209.1315:8896 213.05492:7033 213.16408:12371 215.06863:7237 215.17941:5652 217.05061:114183 217.08682:14981 218.05159:9163 219.06584:17052 225.16478:6907 227.07079:29610 227.17757:5433 229.04947:35695 230.05577:11305 231.02843:15796 231.06516:171991 232.07094:8231 233.04292:4706 235.06006:564066 236.0643:29485 241.15701:4311 243.06418:25763 245.07915:78542 255.06406:38373 257.0412:8210 259.05811:204916 260.06125:13926 271.06122:98557 273.07422:14856 283.05887:80185 284.06387:9654 289.06912:140006 290.07364:12031 301.06854:101231 302.07156:7520 319.07843:94737 319.24057:11134 320.08609:5704 337.09277:68217 337.2486:18176 338.25784:4563 354.24283:15129 355.10464:62408 355.26346:68200,0,0,0,272,272,272,84718,120419,98296,656319,808414,910382,1837747,2187596,1814924,10432127,10019911,9843572,1839812,10274540,14403203,791705,10098537
